,ki,kb
20576,0.5869993337698528,-0.4695731479027277
17541,0.5686739374282745,-0.5828527146035656
16601,0.5771449724575485,-0.7762524509547368
21700,0.5738476102307125,-0.5775778632003149
22959,0.5696636613207721,-0.5765492767234048
27888,0.579660912283969,-0.5311494312548724
20034,0.5758913661236102,-0.503938968260845
19514,0.5969464503085147,-0.9036981315732627
15892,0.5765205928422295,-0.6136425305360197
17801,0.5827685269125872,-0.41298183018763523
25388,0.580805887428175,-0.43025146594429386
18546,0.5839270408204802,-0.7867497743531846
17659,0.5834849363577789,-0.416984512962234
26646,0.5910174538194011,-0.5922996550774899
25996,0.5820945101559524,-0.7607291210182527
21810,0.576587640874567,-0.6004892852434185
28166,0.5755488909031706,-0.6026860572911668
23326,0.5748855607030083,-0.4491942378935031
16718,0.571243844926922,-0.4200625787572854
18393,0.5747831129358069,-0.5645087430883875
19992,0.5900405632901895,-0.5601269147485122
27555,0.5775647067332803,-0.6339318230347476
17668,0.5863325074390979,-0.5786429329399158
15680,0.5895067857992168,-0.7961389436529117
26518,0.5899285578174489,-0.76196530069459
26854,0.5830548359292957,-0.5756384435304334
25949,0.5786599012737369,-0.7358134604284391
23310,0.5948248676932302,-0.5707161074896365
17796,0.5719080398448412,-0.5545791958110982
15391,0.5899636338517044,-0.8150309966380439
20723,0.5738744025315149,-0.5782803590714697
22972,0.5774129358001096,-0.6109302660747742
27170,0.5787524483902302,-0.4451299349598892
20848,0.5750513853540115,-0.5385004199590778
26481,0.590518055031389,-0.736061062860806
25580,0.5828532835577999,-0.8307915505477108
24433,0.5851662463593399,-0.5968697799381184
19148,0.5834928062925668,-0.5820629898112223
19210,0.5745841696367723,-0.8933632045979576
26486,0.5846450400193283,-0.8574151186275611
17182,0.592980884389502,-0.5858788638396195
21177,0.5759045531115131,-0.7620940750947842
27698,0.5760347112279305,-0.4452855067074925
16428,0.5968723869062864,-0.5701230399717869
19561,0.5764362276088397,-0.7643946283425955
24775,0.5754116961634022,-0.5724939495959314
23948,0.5831166273290254,-0.5947385519906022
16407,0.5766443028423299,-0.6386610987986323
17373,0.5832287968703348,-0.5184350362200885
15879,0.5874637316433895,-0.6219778099841322
24469,0.5758021605561517,-0.7829078821227008
25276,0.569986526684858,-0.460122115889387
25186,0.5762467461733645,-0.40792458859639463
18879,0.574267363485532,-0.4775168999764561
16803,0.5803407352051123,-0.5271294796161372
22205,0.5841828586479465,-0.47220108090255614
27540,0.5883455537708241,-0.6315482214134441
18435,0.5792879804568235,-0.5876462758587953
16202,0.5643230565174384,-0.4368638513800013
22282,0.5753171015073419,-0.8668020529107545
15658,0.5758311687177361,-0.686494801037603
22775,0.5800728935785485,-0.5435447919398722
