,km,kf,__lnsigma
117,4.982512193822377e-08,0.3818914215289114,-6.18570902692858
118,3.2610740031972357e-06,0.3321422249434967,-5.550615047117716
119,5.4883702096470734e-08,0.38193682406822477,-6.233404405981831
120,1.461444978156459e-05,0.3090691552417168,-5.477687820159135
121,5.628408685471123e-08,0.383967877633559,-6.18247895118896
122,5.90430577947989e-08,0.38321557687815816,-6.204767376307931
123,4.747353306044564e-08,0.38164586542618806,-6.207562659617436
124,5.7690314894256235e-08,0.38178944809481996,-6.200642169821647
125,4.53363583334905e-08,0.3840231174622555,-6.092157655572765
126,4.614789480748328e-08,0.3813154647796524,-6.1828719731033885
127,5.003699881557382e-08,0.37825555049218057,-6.262705783839425
128,4.7200758871141585e-08,0.38036797685668405,-6.258582413778034
129,5.3965159789141456e-08,0.3709198483685533,-6.076850279138026
130,6.068110612591444e-08,0.38116999616677266,-6.121109054740368
131,4.1990983268787694e-08,0.3848405240026468,-6.2519696399821845
132,6.142201053313797e-08,0.37263335223872696,-6.225615009860135
133,5.828011546370417e-08,0.3755228035292055,-6.108929344234684
134,4.6091020660232317e-08,0.38034168399663304,-6.1415486733711075
135,5.7222065124269976e-08,0.3795749870273128,-6.13513180333455
136,5.365525544175252e-08,0.378473151338871,-6.184299720872237
137,4.363831234498887e-08,0.38701312360561374,-6.171034929103107
138,5.441682857359687e-08,0.37936328394153657,-6.180319733563006
139,6.135759287532178e-08,0.377724846479039,-6.173405559075275
140,4.904935463845334e-08,0.38340420948552595,-6.104142585812627
141,7.026190036068631e-08,0.3697166574253325,-6.078321143717761
142,6.558512408991067e-08,0.37390939235040255,-6.154948744826288
143,5.9472731867834776e-08,0.3805235563740587,-6.297869624857331
144,5.601139153353957e-08,0.37458389962052824,-6.096647880482153
145,5.5934722637602954e-08,0.3836832932560101,-6.178224353201707
146,4.5090494833363775e-08,0.38562639839233204,-6.126551212804005
147,4.11560408638278e-08,0.38741832089320155,-6.0799610381654405
148,5.5300273566073114e-08,0.37665898372186135,-6.189597639186355
149,6.065562731073042e-08,0.3802103987598252,-6.097072631950487
150,6.407197546349645e-08,0.3778279242484277,-6.150026163570357
151,5.154187744700532e-08,0.37846215190235843,-6.223601593116631
152,6.35258562692642e-08,0.3760239419838015,-6.120236624439352
153,5.2766221436899235e-08,0.3806565177212394,-6.1349454940423795
154,5.779345873234647e-08,0.3699502032840608,-6.181320952704876
155,5.308041877225427e-08,0.3799622580311042,-6.116486304206562
156,5.498011915739294e-08,0.380607242767591,-6.14077022074454
157,4.902506808883565e-08,0.3844237301029244,-6.147283866564155
158,4.3515103447391e-08,0.38900414980485837,-6.250455329242862
159,5.2465526346594185e-08,0.37491554782512376,-6.25578833304186
160,5.499607529130668e-08,0.38015078962119325,-6.250481672186536
161,6.073731800847704e-08,0.3746475534260803,-6.194178998445678
162,5.1666683602795626e-08,0.3862345584394425,-6.185044196979852
163,6.657185988693637e-08,0.3719393573928681,-6.119466263456515
164,5.7147584362045846e-08,0.38626585658071216,-6.174553097695041
165,3.980020903621293e-08,0.38777238541647274,-6.1557319587974035
166,6.932190475541761e-08,0.37251934735832765,-6.176381182138622
167,5.276059175096549e-08,0.37923628743602716,-6.148094238877264
168,6.239419432268372e-08,0.3762639328358938,-6.14101694651276
169,4.183817870616991e-08,0.3839761695096076,-6.156432711036884
170,4.117623485953407e-08,0.38142531923003553,-6.174917263382544
171,4.789215984968305e-08,0.3836138533831458,-6.127639677344785
172,5.355099867554035e-08,0.3767755309223719,-6.277809511123961
173,4.543685821606186e-08,0.3824371195863977,-6.269394539047219
174,6.069038222659917e-08,0.37366663558124436,-6.2702251853144135
175,6.236350280190316e-08,0.37283434949765154,-6.1359914164376
176,4.2743433789043176e-08,0.3899669322410449,-6.131680297061938
177,4.7010571818818335e-08,0.37959522126288037,-6.125598959172143
178,4.655766268546242e-08,0.3815061256270842,-6.14551333589925
179,6.025835895971562e-08,0.3789228525681881,-6.147192903348133
180,5.621140803046621e-08,0.3772153809725308,-6.182698778448186
181,5.945136370263213e-08,0.37618113108860485,-6.205546086750938
182,5.921963201939933e-08,0.377539177548708,-6.105450061163186
183,4.553438405794607e-08,0.38505311623669847,-6.152897832535007
184,4.799946153752391e-08,0.38495961323018524,-6.168747104989956
185,6.812267160006865e-08,0.3767878739164833,-6.105649044098504
186,6.404708211977496e-08,0.37706671224665567,-6.2286855684924305
187,4.641139947582715e-08,0.38578125877844577,-6.126861754923791
188,6.173590747680654e-08,0.3817353812550729,-6.183185497056214
189,6.225781717982734e-08,0.3772754859213779,-6.107815248265208
190,5.064471285985234e-08,0.3866663392081193,-6.248315560411285
191,4.3284245844268696e-08,0.38077447190044583,-6.167851730254559
192,6.99215360070106e-08,0.3727742219664589,-6.109477396288415
193,3.751640464731496e-08,0.38688111303393363,-6.181149005339205
194,5.708952697980433e-08,0.38228020157341147,-6.120996109364225
195,4.616455931516745e-08,0.3868837457705332,-6.189229579757171
196,5.950296537417037e-08,0.37347634930079326,-6.147358825251743
197,6.446455707944688e-08,0.3758090575573771,-6.20684405066775
198,4.6295673086790025e-08,0.3776022967223999,-6.211632032716012
199,5.135986047235276e-08,0.37800782965720753,-6.198217322622908
200,5.7170128121201855e-08,0.37583713519935225,-6.225535672268735
201,4.2631760880590146e-08,0.3863450859682089,-6.140071225755071
202,4.072637174411708e-08,0.38396045254684896,-6.203116724112568
203,5.009087434223146e-08,0.37518553424826295,-6.1744183715271435
204,6.795902702553135e-08,0.37650515585716876,-6.104598267178088
205,5.1421343855009e-08,0.3814562369116589,-6.174072304421281
206,5.265595877872327e-08,0.3776084721619679,-6.195732273664214
